151	61.2664	21.1822	142.1571	246.2646	40.8573	83.8613
152	337.8448	81.2502	189.5081	246.3166	40.83	83.9229
153	337.8312	81.2448	189.5216	246.4641	40.8251	83.8831
154	337.7959	81.231	189.557	246.5138	40.9018	83.6175
155	336.5673	80.7673	190.7813	246.4783	40.8883	83.6123
156	336.2435	80.653	191.1015	246.5124	40.908	83.5177
157	336.213	80.6431	191.1313	246.3237	40.818	83.7763
158	12.8995	38.749	167.0632	246.4783	40.9035	83.7757
159	12.9012	38.7521	167.0693	246.4095	41.04	83.7467
160	12.9126	38.7512	167.0488	173.1139	33.8459	173.9662
161	12.9918	38.7222	166.8461	173.118	33.8333	173.9629
162	12.4047	38.7345	167.7715	173.1252	33.8243	173.9634
163	12.5559	38.6101	167.665	173.2079	33.7368	173.9739
164	12.7131	38.4615	167.5324	173.2035	33.7342	174.0421
165	12.7694	38.412	167.4127	173.2001	33.6548	174.0967
166	12.7441	38.4163	167.3772	173.1935	33.5737	174.1103
167	12.7213	38.4399	167.3519	173.124	33.5514	174.2611
168	12.7212	38.4874	167.315	173.08	33.5175	174.2828
169	12.7015	38.5707	167.3248	173.0651	33.5686	174.3504
170	12.7089	38.5884	167.3713	173.0355	33.6027	174.6087
171	12.7074	38.5287	167.397	172.9888	33.3556	174.4825
172	12.7546	38.4883	167.3727	173.0675	33.3125	174.3937
173	348.2915	56.9891	181.0906	173.3852	33.2917	174.1284
174	348.2954	56.9891	181.0888	173.3393	33.2632	174.1671
175	348.1597	56.9889	181.1537	173.1522	33.3482	174.3338
176	347.8409	56.7907	181.42	173.0076	33.3501	174.6008
177	347.7679	56.5298	181.6107	173.0553	33.3326	174.5377
178	347.782	56.2787	181.8236	173.0809	33.3274	174.517
179	347.6809	56.0234	182.1112	173.3879	33.287	174.3402
180	347.6739	55.9758	182.0778	173.3267	33.2323	174.2096
181	347.6613	55.9755	182.0609	173.4478	33.2361	174.1489
182	347.7109	55.9515	182.048	173.4809	33.2588	174.0355
183	347.7586	56.0079	182.0046	173.3635	33.2871	174.1531
184	347.7445	56.2532	181.8847	173.3402	33.1922	174.2267
185	347.7785	56.3443	181.8183	173.4126	33.1755	174.2982
186	347.712	56.2383	181.8455	173.2198	33.0303	174.4319
187	347.6374	56.1001	181.8996	173.0516	33.0243	174.5639
188	347.6443	56.0837	181.9516	172.9933	33.071	174.6333
189	347.6253	56.1165	182.0534	173.0333	33.0776	174.6459
190	347.5992	56.0404	182.175	173.0478	33.0628	174.6183
191	347.61	56.002	182.1805	173.0313	33.0726	174.6282
192	347.6393	56.0606	182.0975	173.0131	33.0902	174.6423
193	347.6789	56.0111	182.1048	173.1329	33.1157	174.6574
194	347.6608	55.9482	182.1909	173.1356	33.1182	174.6677
195	347.6038	55.9111	182.2902	173.0948	33.1204	174.7226
196	347.5829	55.9027	182.3191	173.0111	33.0661	174.5928
197	347.6144	55.9142	182.2984	173.2941	32.9579	174.2327
198	347.6445	55.9407	182.2658	173.3202	32.9222	174.2453
199	347.6416	55.9545	182.2338	173.1905	32.9881	174.5331
200	347.6265	55.9662	182.241	248.0667	11.2678	98.2633
201	347.063	57.9868	183.2031	248.0721	11.2683	98.2564
202	347.0205	58.0382	183.2297	248.0438	11.279	98.2381
203	346.6452	87.1278	190.7129	247.7682	11.4149	98.4025
204	346.6671	87.1291	190.7097	244.1478	11.3185	101.9622
205	346.6424	87.2301	190.7032	242.2831	11.164	103.7391
