epoch,dice_coef,iou,iou_thresholded,loss,val_dice_coef,val_iou,val_iou_thresholded,val_loss
180,0.6600590944290161,0.5086654424667358,0.5109226107597351,0.3399409055709839,0.16669945418834686,0.0909605547785759,0.08993033319711685,0.8333004713058472
181,0.6124787330627441,0.4690132141113281,0.47139376401901245,0.38752132654190063,0.2329104244709015,0.1318342089653015,0.1302768588066101,0.7670896053314209
182,0.5938892960548401,0.43614092469215393,0.43790847063064575,0.4061107039451599,0.20987160503864288,0.11726891249418259,0.1151948869228363,0.7901284098625183
183,0.598008394241333,0.44726914167404175,0.447294145822525,0.401991605758667,0.44102126359939575,0.2829156219959259,0.2815686762332916,0.5589787364006042
184,0.6397403478622437,0.4818149507045746,0.4832734167575836,0.36025965213775635,0.6401489973068237,0.4707661271095276,0.4724869728088379,0.35985100269317627
185,0.5645375847816467,0.4147198796272278,0.4165132939815521,0.4354623854160309,0.6322984099388123,0.4623250663280487,0.4637565612792969,0.36770159006118774
186,0.6110227108001709,0.468235582113266,0.4692155420780182,0.3889772891998291,0.6172350645065308,0.4463961124420166,0.4480915069580078,0.38276493549346924
187,0.6011232733726501,0.45303717255592346,0.4538826048374176,0.3988766372203827,0.5617476105690002,0.3905975818634033,0.39169612526893616,0.43825238943099976
188,0.6341964602470398,0.47221535444259644,0.4737508296966553,0.3658035397529602,0.5668832063674927,0.395580530166626,0.3978405296802521,0.4331168234348297
189,0.6433507800102234,0.4931967854499817,0.49486199021339417,0.35664916038513184,0.534317135810852,0.36457374691963196,0.3672942817211151,0.46568289399147034
190,0.6308103799819946,0.4740091860294342,0.4755887985229492,0.36918967962265015,0.47388896346092224,0.3105446398258209,0.31079286336898804,0.5261110067367554
191,0.621895968914032,0.4628426432609558,0.4647231698036194,0.378104031085968,0.37654945254325867,0.231970876455307,0.2294655442237854,0.623450517654419
192,0.5600392818450928,0.4023839831352234,0.40417423844337463,0.43996065855026245,0.5366522073745728,0.3667507767677307,0.36724480986595154,0.46334782242774963
193,0.5821513533592224,0.42791882157325745,0.42943888902664185,0.4178486764431,0.5118634104728699,0.3439847528934479,0.34544962644577026,0.4881365895271301
194,0.5965428948402405,0.44972720742225647,0.4518458843231201,0.40345707535743713,0.4162748456001282,0.2628709673881531,0.26349470019340515,0.5837251543998718
195,0.6564251184463501,0.5052460432052612,0.5062629580497742,0.3435749113559723,0.4390184283256531,0.28127023577690125,0.2802886962890625,0.5609815716743469
196,0.5600630640983582,0.4113723635673523,0.41221943497657776,0.43993693590164185,0.2133735567331314,0.11945918202400208,0.1127236858010292,0.7866264581680298
197,0.6508661508560181,0.4915057122707367,0.49190419912338257,0.34913381934165955,0.4163995385169983,0.26297032833099365,0.2619394063949585,0.5836004614830017
198,0.5716637969017029,0.43449845910072327,0.43707895278930664,0.4283362030982971,0.4815666675567627,0.31717073917388916,0.3146926164627075,0.5184333324432373
199,0.6375343203544617,0.4917025566101074,0.49294334650039673,0.36246567964553833,0.29622289538383484,0.173891082406044,0.17016704380512238,0.7037770748138428
200,0.6295463442802429,0.4677501320838928,0.4695841670036316,0.3704536557197571,0.27537479996681213,0.15970160067081451,0.15456199645996094,0.7246252298355103
201,0.693710446357727,0.5446176528930664,0.5463396310806274,0.30628955364227295,0.2863069474697113,0.16709935665130615,0.163309708237648,0.7136930227279663
202,0.6344159245491028,0.4753328859806061,0.47775936126708984,0.36558404564857483,0.25346046686172485,0.1451515108346939,0.13960833847522736,0.7465395331382751
203,0.6690531373023987,0.5184927582740784,0.5204063653945923,0.3309468924999237,0.2060299962759018,0.11487694084644318,0.10972095280885696,0.793969988822937
204,0.5799616575241089,0.4255872666835785,0.42690354585647583,0.4200383722782135,0.07359124720096588,0.03823518753051758,0.03408128768205643,0.9264087677001953
205,0.6126652359962463,0.4669882655143738,0.46873241662979126,0.38733476400375366,0.18248088657855988,0.10043272376060486,0.09177927672863007,0.8175190687179565
206,0.6542125344276428,0.504360556602478,0.5067014098167419,0.3457874357700348,0.45293253660202026,0.2927930951118469,0.2917103171348572,0.5470674633979797
207,0.6145490407943726,0.4611181318759918,0.4629751145839691,0.38545089960098267,0.35985323786735535,0.21943044662475586,0.21573586761951447,0.6401467323303223
208,0.6532607078552246,0.5215415358543396,0.5235431790351868,0.346739262342453,0.3700348436832428,0.22704710066318512,0.2222767025232315,0.6299651861190796
209,0.6671204566955566,0.5118972063064575,0.513929545879364,0.33287954330444336,0.3619718551635742,0.22100740671157837,0.21941842138767242,0.6380281448364258
210,0.6803470849990845,0.5218883752822876,0.5238791108131409,0.31965288519859314,0.3465385138988495,0.20961137115955353,0.2039898782968521,0.6534614562988281
211,0.6286803483963013,0.47539830207824707,0.47731536626815796,0.3713196814060211,0.2776118218898773,0.16120783984661102,0.15763962268829346,0.7223881483078003
212,0.588175892829895,0.431155264377594,0.432997465133667,0.41182413697242737,0.5332271456718445,0.36355966329574585,0.3669489026069641,0.4667728543281555
213,0.5727818608283997,0.42223629355430603,0.42441073060035706,0.42721813917160034,0.34381240606307983,0.20762047171592712,0.20259922742843628,0.6561875939369202
214,0.6046313047409058,0.45543938875198364,0.4583017826080322,0.395368754863739,0.39194682240486145,0.2437663972377777,0.24210600554943085,0.6080532073974609
215,0.5922804474830627,0.44454923272132874,0.447060763835907,0.4077194631099701,0.33578020334243774,0.20179228484630585,0.1971801370382309,0.6642197966575623
216,0.5888199806213379,0.4401571750640869,0.44212856888771057,0.4111800789833069,0.12933750450611115,0.0691726952791214,0.06615991145372391,0.87066251039505
217,0.6502988338470459,0.5040872097015381,0.505364716053009,0.3497011661529541,0.14775726199150085,0.07980445772409439,0.07639230787754059,0.852242648601532
218,0.6861527562141418,0.5391302704811096,0.5410326719284058,0.31384730339050293,0.3127281367778778,0.18537399172782898,0.1837264746427536,0.6872718334197998
219,0.6297906637191772,0.4674723148345947,0.46994948387145996,0.370209276676178,0.3345498740673065,0.20090442895889282,0.19969235360622406,0.6654500961303711
220,0.6712509393692017,0.5158753395080566,0.5176731944084167,0.32874906063079834,0.5272381901741028,0.3580147624015808,0.35890766978263855,0.4727618098258972
221,0.692206621170044,0.5443075895309448,0.5458102226257324,0.30779337882995605,0.42621657252311707,0.27084827423095703,0.2696676254272461,0.5737833976745605
222,0.6123999357223511,0.4504832327365875,0.4520646035671234,0.38760003447532654,0.5716220736503601,0.4002101719379425,0.4024859368801117,0.4283779263496399
223,0.6107962131500244,0.4563662111759186,0.4581531584262848,0.3892037868499756,0.49849873781204224,0.3320232927799225,0.33081403374671936,0.5015012621879578
224,0.6738377809524536,0.5348871350288391,0.5365195274353027,0.32616227865219116,0.6105809807777405,0.43946877121925354,0.4397495985031128,0.3894190192222595
225,0.6123989820480347,0.452038049697876,0.45434293150901794,0.3876010775566101,0.5918305516242981,0.4203025996685028,0.4210699200630188,0.4081694483757019
226,0.6253372430801392,0.47509604692459106,0.4766824245452881,0.37466272711753845,0.6317275166511536,0.4617149233818054,0.46359190344810486,0.36827248334884644
227,0.6435846090316772,0.4836287498474121,0.4844466745853424,0.356415331363678,0.675601601600647,0.5101343989372253,0.5107735395431519,0.324398398399353
228,0.6069562435150146,0.4553848206996918,0.45866718888282776,0.3930438160896301,0.6806387305259705,0.5158982276916504,0.5200875997543335,0.31936126947402954
229,0.6606982350349426,0.50971919298172,0.5114535093307495,0.33930185437202454,0.6139258742332458,0.4429421126842499,0.4460139274597168,0.38607412576675415
230,0.6525464653968811,0.5026357173919678,0.5035040974617004,0.3474534749984741,0.6597685813903809,0.49229589104652405,0.4945806562900543,0.34023141860961914
231,0.6680540442466736,0.5114892721176147,0.5138382911682129,0.3319459557533264,0.6502068042755127,0.4817255139350891,0.48391976952552795,0.3497931957244873
232,0.6687914133071899,0.5151206851005554,0.5165257453918457,0.33120858669281006,0.5246059894561768,0.3555920720100403,0.35751861333847046,0.47539401054382324
233,0.6844989657402039,0.5376816987991333,0.538840651512146,0.31550103425979614,0.5331548452377319,0.36349204182624817,0.3680054545402527,0.4668451249599457
234,0.6380795240402222,0.47479939460754395,0.47712111473083496,0.36192041635513306,0.3846118748188019,0.23811905086040497,0.2353966236114502,0.6153881549835205
235,0.6388975381851196,0.48127198219299316,0.48291105031967163,0.36110249161720276,0.3733307123184204,0.22953303158283234,0.22826692461967468,0.6266692876815796
236,0.5937961935997009,0.4422193169593811,0.44486555457115173,0.4062038064002991,0.48477399349212646,0.31995874643325806,0.3219039738178253,0.5152260065078735
237,0.6073221564292908,0.4598861634731293,0.4622531533241272,0.39267784357070923,0.6011033058166504,0.4297170042991638,0.4311087429523468,0.3988966941833496
238,0.5471499562263489,0.3864085078239441,0.3877129852771759,0.4528500437736511,0.5123688578605652,0.34444156289100647,0.34388402104377747,0.4876311421394348
239,0.6470722556114197,0.4961751103401184,0.49750930070877075,0.3529277443885803,0.3859981894493103,0.23918238282203674,0.23898670077323914,0.6140018105506897
240,0.6963788866996765,0.5479138493537903,0.5499096512794495,0.3036211133003235,0.36900508403778076,0.22627225518226624,0.22410309314727783,0.6309949159622192
241,0.5984822511672974,0.4405020773410797,0.44206443428993225,0.401517778635025,0.5781856179237366,0.40667352080345154,0.4091218411922455,0.4218143820762634
242,0.6439502835273743,0.49922195076942444,0.5014177560806274,0.35604971647262573,0.5625529289245605,0.3913763463497162,0.39310628175735474,0.43744707107543945
243,0.6310466527938843,0.47122201323509216,0.47484636306762695,0.3689533770084381,0.5652733445167542,0.3940142095088959,0.39517876505851746,0.43472665548324585
244,0.6051911115646362,0.44993847608566284,0.45316895842552185,0.39480888843536377,0.3487558364868164,0.2112351804971695,0.20870287716388702,0.6512441635131836
245,0.660515308380127,0.5095945000648499,0.5110136270523071,0.33948469161987305,0.33765941858291626,0.20315036177635193,0.20131397247314453,0.6623405814170837
246,0.6411634683609009,0.5047117471694946,0.5062497854232788,0.3588365912437439,0.3388991951942444,0.20404815673828125,0.20407040417194366,0.6611008048057556
247,0.6199044585227966,0.46229782700538635,0.46425095200538635,0.38009554147720337,0.4253653883934021,0.2701606750488281,0.2712198495864868,0.5746346116065979
248,0.625137448310852,0.4670814871788025,0.46916475892066956,0.3748626708984375,0.5808315277099609,0.4092950224876404,0.40901437401771545,0.41916847229003906
249,0.6520651578903198,0.49588388204574585,0.4981319308280945,0.34793490171432495,0.48088884353637695,0.31658267974853516,0.3168831169605255,0.519111156463623
250,0.6010128259658813,0.444767564535141,0.44627103209495544,0.39898720383644104,0.45009922981262207,0.29042959213256836,0.2934243083000183,0.5499007701873779
251,0.698961615562439,0.5493002533912659,0.5503779649734497,0.3010384142398834,0.6169292330741882,0.4460759162902832,0.44818446040153503,0.38307076692581177
252,0.692666232585907,0.536428689956665,0.5389737486839294,0.307333767414093,0.6605944633483887,0.49321624636650085,0.493419349193573,0.33940553665161133
253,0.6516405344009399,0.4934023916721344,0.49477091431617737,0.34835952520370483,0.659617006778717,0.49212726950645447,0.49355360865592957,0.34038299322128296
254,0.6352709531784058,0.4915381968021393,0.49390506744384766,0.36472904682159424,0.6469640135765076,0.4781741797924042,0.48078298568725586,0.35303598642349243
255,0.677431046962738,0.5280731320381165,0.5305187702178955,0.3225688934326172,0.52895188331604,0.35959672927856445,0.3612920939922333,0.47104811668395996
256,0.6079477071762085,0.455106645822525,0.45718830823898315,0.39205223321914673,0.5048835873603821,0.3377112150192261,0.3406555652618408,0.4951164126396179
257,0.6669602394104004,0.514471173286438,0.517166018486023,0.333039790391922,0.4961357116699219,0.32993021607398987,0.33021271228790283,0.5038642883300781
258,0.6569989323616028,0.5120017528533936,0.5144873261451721,0.3430010676383972,0.4836924374103546,0.3190169036388397,0.32061120867729187,0.5163075923919678
259,0.706498920917511,0.5562513470649719,0.5590714812278748,0.2935011386871338,0.5256654024124146,0.35656577348709106,0.3593382239341736,0.47433462738990784
260,0.6473950147628784,0.49385038018226624,0.4961313307285309,0.3526049256324768,0.5031797289848328,0.3361881673336029,0.33994582295417786,0.49682027101516724
261,0.69471675157547,0.5452219247817993,0.5463751554489136,0.30528324842453003,0.5243397355079651,0.3553471863269806,0.35858210921287537,0.4756602644920349
262,0.6832736730575562,0.5354060530662537,0.5373722314834595,0.31672629714012146,0.4721457362174988,0.3090488910675049,0.3116688132286072,0.5278542637825012
263,0.6308531761169434,0.47095733880996704,0.4720347821712494,0.36914685368537903,0.536446750164032,0.3665584921836853,0.3717966079711914,0.463553249835968
264,0.6946521401405334,0.5468900203704834,0.5484915971755981,0.30534785985946655,0.5035744309425354,0.33654093742370605,0.3401707112789154,0.4964255690574646
265,0.6635915637016296,0.5209277272224426,0.5234491229057312,0.3364083766937256,0.5100818276405334,0.3423781394958496,0.3434704840183258,0.48991817235946655
266,0.6170730590820312,0.459223210811615,0.46024972200393677,0.38292694091796875,0.4133393168449402,0.2605343461036682,0.26255252957344055,0.5866606831550598
267,0.6650968790054321,0.5270976424217224,0.528681218624115,0.33490318059921265,0.4760541617870331,0.3124062120914459,0.3162710666656494,0.5239458084106445
268,0.6165411472320557,0.46422499418258667,0.4659951627254486,0.3834589123725891,0.5132495164871216,0.34523800015449524,0.34787970781326294,0.4867505133152008
269,0.6798486113548279,0.5246762633323669,0.5261340737342834,0.3201513886451721,0.5025168657302856,0.3355967104434967,0.33784881234169006,0.49748316407203674
270,0.6349281072616577,0.4848945140838623,0.4878639578819275,0.3650719225406647,0.5571139454841614,0.38613161444664,0.3901229500770569,0.4428860545158386
271,0.662180483341217,0.508897602558136,0.5114099979400635,0.33781957626342773,0.5276123881340027,0.35835984349250793,0.35990452766418457,0.4723876118659973
272,0.6803630590438843,0.5281447768211365,0.5295922756195068,0.3196369707584381,0.5298661589622498,0.36044201254844666,0.3593294024467468,0.47013384103775024
273,0.6640717387199402,0.5206660032272339,0.5219777822494507,0.33592820167541504,0.5261878371238708,0.357046902179718,0.35811638832092285,0.47381216287612915
274,0.6950116157531738,0.5407506227493286,0.541357159614563,0.30498841404914856,0.48917171359062195,0.32380029559135437,0.3274998366832733,0.5108282566070557
275,0.6677814722061157,0.5228279829025269,0.5252996683120728,0.3322184979915619,0.42006582021713257,0.26590096950531006,0.2672971189022064,0.5799341797828674
276,0.6499131321907043,0.4895498752593994,0.491800457239151,0.35008689761161804,0.5023848414421082,0.3354795575141907,0.3376074433326721,0.49761515855789185
277,0.663442850112915,0.5185573697090149,0.5207878351211548,0.33655714988708496,0.37024396657943726,0.22720453143119812,0.22306886315345764,0.6297560334205627
278,0.6986280679702759,0.5467620491981506,0.5484598875045776,0.30137190222740173,0.5239599347114563,0.35499870777130127,0.3570452332496643,0.4760400652885437
279,0.6978092193603516,0.55073481798172,0.5520516633987427,0.3021908104419708,0.5634300708770752,0.3922255337238312,0.3949449360370636,0.4365699291229248
280,0.6344689130783081,0.48609334230422974,0.4870624542236328,0.3655310571193695,0.6818674206733704,0.5173133611679077,0.51808762550354,0.31813257932662964
281,0.6391695737838745,0.48251786828041077,0.4845764636993408,0.3608304560184479,0.6643936038017273,0.49746331572532654,0.5001288652420044,0.3356063961982727
282,0.6739878058433533,0.5186010599136353,0.5201097726821899,0.32601219415664673,0.5849180817604065,0.4133654534816742,0.4163573682308197,0.4150819182395935
283,0.6916692852973938,0.541028618812561,0.542429506778717,0.3083307445049286,0.6276483535766602,0.4573703408241272,0.4602690637111664,0.37235164642333984
284,0.6645379066467285,0.5112778544425964,0.5147317051887512,0.3354620337486267,0.5989296436309814,0.4274994134902954,0.4298299252986908,0.40107035636901855
285,0.6598028540611267,0.4995059072971344,0.5011531114578247,0.3401970863342285,0.659177303314209,0.49163809418678284,0.4947354793548584,0.340822696685791
286,0.6518520712852478,0.5057879090309143,0.5085136890411377,0.3481479287147522,0.6302066445350647,0.4600920081138611,0.4629019498825073,0.3697933554649353
287,0.6817355751991272,0.5404230356216431,0.5420058369636536,0.3182644248008728,0.4848417639732361,0.3200175166130066,0.32203391194343567,0.5151582360267639
288,0.6019080877304077,0.46177878975868225,0.46331921219825745,0.3980918526649475,0.5102267265319824,0.3425086438655853,0.3442038893699646,0.4897732734680176
289,0.6417394876480103,0.4890897870063782,0.49074316024780273,0.3582604229450226,0.5185903906822205,0.35008764266967773,0.35247862339019775,0.48140960931777954
290,0.6792688965797424,0.5341356992721558,0.5354573130607605,0.32073110342025757,0.48026761412620544,0.31604471802711487,0.31812533736228943,0.5197323560714722
291,0.6710668206214905,0.5125266313552856,0.5146639347076416,0.3289331793785095,0.627985417842865,0.45772820711135864,0.4580408036708832,0.372014582157135
292,0.6127310395240784,0.4529837965965271,0.4541094899177551,0.3872690200805664,0.659712016582489,0.4922332763671875,0.49549728631973267,0.340287983417511
293,0.621862530708313,0.4729920029640198,0.47503629326820374,0.3781374394893646,0.5567800998687744,0.3858104348182678,0.38683372735977173,0.4432199001312256
294,0.6804208755493164,0.5300335884094238,0.531822144985199,0.3195790648460388,0.39520955085754395,0.24629448354244232,0.2437332570552826,0.604790449142456
295,0.6690458655357361,0.5104296803474426,0.5117642283439636,0.3309541642665863,0.5606328248977661,0.38951975107192993,0.3911801874637604,0.4393672049045563
296,0.6854594945907593,0.5347971320152283,0.5357122421264648,0.31454044580459595,0.4948265254497528,0.3287728428840637,0.3309299647808075,0.5051734447479248
297,0.6464996337890625,0.48733845353126526,0.48964208364486694,0.3535003960132599,0.3885812759399414,0.24116800725460052,0.23978553712368011,0.6114187240600586
298,0.6434669494628906,0.48493853211402893,0.48592472076416016,0.3565329909324646,0.4737482964992523,0.3104231357574463,0.30968353152275085,0.5262516736984253
299,0.6808812618255615,0.5321502089500427,0.5341936349868774,0.3191186487674713,0.5678212642669678,0.39649367332458496,0.40010616183280945,0.4321787357330322
0,0.10722849518060684,0.06550496816635132,0.06690451502799988,0.8927714228630066,0.03770197555422783,0.01921384036540985,0.01921384036540985,0.9622980356216431
1,0.19538883864879608,0.13184480369091034,0.13391374051570892,0.804611086845398,0.03201790526509285,0.016270076856017113,0.01627247966825962,0.9679821133613586
2,0.21109148859977722,0.13179853558540344,0.13259415328502655,0.7889085412025452,0.03770360350608826,0.019214686006307602,0.019214700907468796,0.9622963666915894
3,0.13700208067893982,0.08040723204612732,0.08871810883283615,0.8629980087280273,0.07875524461269379,0.04099353402853012,0.04097719490528107,0.921244740486145
4,0.22283676266670227,0.15621188282966614,0.15633776783943176,0.7771632075309753,0.03710848465561867,0.01890619657933712,0.01890646666288376,0.9628914594650269
5,0.21746809780597687,0.1361050307750702,0.13619464635849,0.7825318574905396,0.014872080646455288,0.007499537896364927,0.007488461211323738,0.9851279258728027
6,0.23988273739814758,0.15790799260139465,0.15794506669044495,0.7601172924041748,7.059155905153602e-05,7.059155905153602e-05,7.059155905153602e-05,0.9999294281005859
7,0.20995235443115234,0.14559540152549744,0.1455623209476471,0.7900476455688477,7.059155905153602e-05,7.059155905153602e-05,7.059155905153602e-05,0.9999294281005859
8,0.1765238344669342,0.10717370361089706,0.10719297081232071,0.8234761357307434,7.059294148348272e-05,7.059224299155176e-05,7.059155905153602e-05,0.9999294281005859
9,0.27856042981147766,0.1982826143503189,0.19834215939044952,0.7214394807815552,0.0427311435341835,0.0218327809125185,0.02183469571173191,0.9572688341140747
10,0.2308531552553177,0.15652458369731903,0.15652401745319366,0.7691469192504883,7.059155905153602e-05,7.059155905153602e-05,7.059155905153602e-05,0.9999294281005859
11,0.17173516750335693,0.09993305802345276,0.09999802708625793,0.8282648921012878,7.059158087940887e-05,7.059156632749364e-05,7.059155905153602e-05,0.9999294281005859
12,0.28061002492904663,0.1957155466079712,0.19581669569015503,0.7193899154663086,7.059532072162256e-05,7.059343624860048e-05,7.059155905153602e-05,0.9999294281005859
13,0.2364497184753418,0.16691526770591736,0.16722701489925385,0.7635502815246582,7.06520295352675e-05,7.062179065542296e-05,7.059155905153602e-05,0.9999293088912964
14,0.26950186491012573,0.16985289752483368,0.1701510101556778,0.7304981350898743,7.121868839021772e-05,7.090512372087687e-05,7.059155905153602e-05,0.9999287724494934
15,0.26901328563690186,0.16870148479938507,0.16872674226760864,0.7309867143630981,7.060899952193722e-05,7.060027564875782e-05,7.059155905153602e-05,0.9999293088912964
16,0.32787415385246277,0.22532907128334045,0.22595512866973877,0.6721258759498596,7.07544750184752e-05,7.067301339702681e-05,7.059155905153602e-05,0.9999292492866516
17,0.28957587480545044,0.1920628845691681,0.19230443239212036,0.7104240655899048,7.060367352096364e-05,7.059761264827102e-05,7.059155905153602e-05,0.9999293088912964
18,0.3723365366458893,0.24303153157234192,0.24307584762573242,0.6276634335517883,7.059213385218754e-05,7.059183553792536e-05,7.059155905153602e-05,0.9999294281005859
19,0.37710142135620117,0.2631676197052002,0.2630543112754822,0.6228986382484436,7.059157360345125e-05,7.059156632749364e-05,7.059155905153602e-05,0.9999294281005859
20,0.3979357182979584,0.2785184979438782,0.2784656286239624,0.602064311504364,7.059156632749364e-05,7.059155905153602e-05,7.059155905153602e-05,0.9999294281005859
21,0.3871380686759949,0.2860504984855652,0.286397784948349,0.6128619313240051,7.059157360345125e-05,7.059156632749364e-05,7.059155905153602e-05,0.9999294281005859
22,0.4055452346801758,0.2841462194919586,0.28407663106918335,0.5944547653198242,7.059163181111217e-05,7.059158815536648e-05,7.059155905153602e-05,0.9999294281005859
23,0.43061143159866333,0.2977113127708435,0.2981090843677521,0.5693886280059814,7.059457857394591e-05,7.059306517476216e-05,7.059155905153602e-05,0.9999294281005859
24,0.3889983892440796,0.2824217677116394,0.28284066915512085,0.6110016107559204,7.059182826196775e-05,7.059169001877308e-05,7.059155905153602e-05,0.9999294281005859
25,0.3577883839607239,0.2556849420070648,0.2558889091014862,0.6422116160392761,7.059184281388298e-05,7.059169729473069e-05,7.059155905153602e-05,0.9999294281005859
26,0.4757866859436035,0.32593098282814026,0.32596948742866516,0.5242133140563965,7.059173367451876e-05,7.05916463630274e-05,7.059155905153602e-05,0.9999294281005859
27,0.5006560683250427,0.36077722907066345,0.3608510494232178,0.4993439316749573,7.059166091494262e-05,7.059160998323932e-05,7.059155905153602e-05,0.9999294281005859
28,0.4278712272644043,0.29526782035827637,0.2954322099685669,0.5721287727355957,7.059168274281546e-05,7.059161725919694e-05,7.059155905153602e-05,0.9999294281005859
29,0.45044511556625366,0.314626544713974,0.31522512435913086,0.5495549440383911,7.059211930027232e-05,7.059184281388298e-05,7.059155905153602e-05,0.9999294281005859
30,0.5045396089553833,0.3518732190132141,0.35214272141456604,0.4954603612422943,7.059258496155962e-05,7.059206836856902e-05,7.059155905153602e-05,0.9999294281005859
31,0.4124566912651062,0.2840023636817932,0.28423720598220825,0.5875433087348938,7.059372001094744e-05,7.059264316922054e-05,7.059155905153602e-05,0.9999294281005859
32,0.5143665075302124,0.36716681718826294,0.3670942783355713,0.48563352227211,7.059427298372611e-05,7.059291237965226e-05,7.059155905153602e-05,0.9999294281005859
33,0.4076744019985199,0.27118033170700073,0.2709037661552429,0.5923255681991577,7.05992933944799e-05,7.059542986098677e-05,7.059155905153602e-05,0.9999294281005859
34,0.4352712631225586,0.30915600061416626,0.30958011746406555,0.5647287368774414,7.06057544448413e-05,7.059865311020985e-05,7.059155905153602e-05,0.9999293088912964
35,0.5309151411056519,0.3895423114299774,0.3894975781440735,0.46908482909202576,7.060962525429204e-05,7.060058851493523e-05,7.059155905153602e-05,0.9999293088912964
36,0.4568484425544739,0.32561832666397095,0.32581573724746704,0.5431515574455261,7.060253847157583e-05,7.059704512357712e-05,7.059155905153602e-05,0.9999293088912964
37,0.4216439723968506,0.30346643924713135,0.30367061495780945,0.5783560276031494,7.078988710418344e-05,7.069072307785973e-05,7.059155905153602e-05,0.9999292492866516
38,0.49808603525161743,0.36165016889572144,0.36183327436447144,0.5019139051437378,7.077604823280126e-05,7.068380364216864e-05,7.059155905153602e-05,0.9999292492866516
39,0.4364129900932312,0.31688523292541504,0.3169025778770447,0.563586950302124,7.289677887456492e-05,7.174421625677496e-05,7.059155905153602e-05,0.9999271631240845
40,0.4531698226928711,0.3283645808696747,0.32916155457496643,0.5468301773071289,0.0033208366949111223,0.0016984168905764818,0.0012000565184280276,0.9966791868209839
41,0.5275031328201294,0.37801527976989746,0.378445565700531,0.4724968373775482,0.015319330617785454,0.007753811776638031,0.006847381126135588,0.9846806526184082
42,0.5051504969596863,0.3697740435600281,0.3700729310512543,0.4948495030403137,0.008556373417377472,0.004331712611019611,0.003388394834473729,0.9914436340332031
43,0.5089582800865173,0.3634832799434662,0.36401280760765076,0.4910416007041931,0.010972809977829456,0.005551773123443127,0.003882535733282566,0.989027202129364
44,0.5614397525787354,0.41050273180007935,0.41083940863609314,0.43856024742126465,0.037040162831544876,0.018904177471995354,0.018636170774698257,0.962959885597229
45,0.5286288857460022,0.3796382546424866,0.38028985261917114,0.4713711142539978,0.057734496891498566,0.02975958213210106,0.02901313081383705,0.942265510559082
46,0.38518309593200684,0.2588735520839691,0.25905144214630127,0.6148168444633484,0.07671903073787689,0.03992355242371559,0.03960186243057251,0.9232808947563171
47,0.5465559959411621,0.4017163813114166,0.40236616134643555,0.4534440040588379,0.06185588240623474,0.03194917365908623,0.031130876392126083,0.9381440877914429
48,0.49819669127464294,0.3534058928489685,0.3538435995578766,0.5018032789230347,0.11134324967861176,0.05898688733577728,0.057885076850652695,0.888656735420227
49,0.5701607465744019,0.41750389337539673,0.41757506132125854,0.42983922362327576,0.1352013796567917,0.07253460586071014,0.07129747420549393,0.8647986650466919
50,0.4127466082572937,0.29374945163726807,0.2940914034843445,0.5872533917427063,0.1575079709291458,0.08551865071058273,0.08456868678331375,0.8424919843673706
51,0.46685791015625,0.33269304037094116,0.3328438401222229,0.5331420302391052,0.1780315339565277,0.09774567931890488,0.09685161709785461,0.8219684362411499
52,0.4598124623298645,0.32370254397392273,0.32401615381240845,0.5401875376701355,0.22930395603179932,0.12953004240989685,0.12877504527568817,0.7706960439682007
53,0.481109619140625,0.359759122133255,0.3603624403476715,0.518890380859375,0.26980432868003845,0.15596836805343628,0.15506663918495178,0.7301956415176392
54,0.4006623327732086,0.280067503452301,0.2803305387496948,0.5993376970291138,0.31513911485671997,0.18707023561000824,0.18629038333892822,0.68486088514328
55,0.423647940158844,0.30448809266090393,0.3044149875640869,0.5763520002365112,0.32565686106681824,0.19452661275863647,0.19490750133991241,0.6743431091308594
56,0.42715710401535034,0.3147776424884796,0.31473180651664734,0.5728429555892944,0.32894718647003174,0.19687849283218384,0.19672246277332306,0.6710528135299683
57,0.388556569814682,0.271426260471344,0.27148324251174927,0.6114434003829956,0.3618624806404114,0.22092604637145996,0.22097431123256683,0.6381375193595886
58,0.4850158095359802,0.3470262885093689,0.34759968519210815,0.514984130859375,0.36476901173591614,0.22309604287147522,0.2230018973350525,0.6352310180664062
59,0.4944416880607605,0.35477131605148315,0.35508981347084045,0.5055582523345947,0.336578369140625,0.20236900448799133,0.20272740721702576,0.663421630859375
60,0.49147048592567444,0.34104496240615845,0.3414243161678314,0.508529543876648,0.32917729020118713,0.197043314576149,0.19703151285648346,0.6708227396011353
61,0.5575383901596069,0.40745073556900024,0.40790098905563354,0.4424615800380707,0.33334776759147644,0.20003850758075714,0.19946564733982086,0.6666522026062012
62,0.49544715881347656,0.3470653295516968,0.34790223836898804,0.5045527219772339,0.31081774830818176,0.1840335577726364,0.183167964220047,0.6891822814941406
63,0.4627144932746887,0.324057400226593,0.32459715008735657,0.5372855067253113,0.3195473253726959,0.19018398225307465,0.1890389770269394,0.6804527044296265
64,0.4659369885921478,0.35246315598487854,0.35252663493156433,0.5340629816055298,0.33298054337501526,0.1997741460800171,0.19855214655399323,0.6670194864273071
65,0.4080634117126465,0.28988757729530334,0.29002875089645386,0.5919365882873535,0.3526139259338379,0.21407204866409302,0.2138095498085022,0.6473860740661621
66,0.41224464774131775,0.2987796664237976,0.29893630743026733,0.5877553224563599,0.3640676736831665,0.22257165610790253,0.2227667272090912,0.6359323263168335
